Wall time,Step,Value
1504550886,30016,0.246523321
1504550997,30083,0.096217148
1504551131,30150,0.184859559
1504551237,30217,0.247317955
1504551358,30284,0.151820332
1504551485,30351,0.165052593
1504551598,30418,0.031341136
1504551723,30485,0.167632893
1504551843,30552,0.211633056
1504551958,30619,0.360605806
1504552084,30686,0.67427218
1504552206,30753,0.095050797
1504552338,30820,0.093933545
1504552438,30887,0.427941114
1504552565,30954,0.044872206
1504552683,31021,0.047059849
1504552798,31088,0.066725202
1504552918,31155,0.050862398
1504553038,31222,0.132331893
1504553162,31289,0.048823062
1504553278,31356,0.034998622
1504553406,31423,0.334405512
1504553525,31490,0.062483691
1504553639,31557,0.100174017
1504553764,31624,0.035232719
1504553882,31691,0.121168144
1504553998,31758,0.24412401
1504554118,31825,0.04200745
1504554238,31892,0.068003036
1504554363,31959,0.045048408
1504554485,32026,0.087119244
1504554599,32093,0.121153831
1504554723,32160,0.63051939
1504554848,32227,0.038583424
1504554958,32294,0.145155177
1504555082,32361,0.040635914
1504555199,32428,0.032231364
1504555328,32495,0.141908079
1504555438,32562,0.198507577
1504555563,32629,0.127285331
1504555678,32696,0.068351343
1504555807,32763,0.03407279
1504555927,32830,0.155147314
1504556038,32897,0.077937409
1504556164,32964,0.087221786
1504556278,33031,0.125001028
1504556399,33098,0.128973067
1504556518,33165,0.121950768
1504556638,33232,0.071685456
1504556766,33299,0.05163721
1504556885,33366,0.152983621
1504556998,33433,0.078576684
1504557129,33500,0.146290243
1504557238,33567,0.06862402
1504557363,33634,0.094523445
1504557479,33701,0.106824338
1504557598,33768,0.635861993
1504557723,33835,0.062722363
1504557844,33902,0.035645258
1504557965,33969,0.054200135
1504558077,34036,0.043777701
1504558206,34103,0.05514162
1504558326,34170,0.038976904
1504558438,34237,0.180019751
1504558564,34304,0.039310545
1504558678,34371,0.13311924
1504558805,34438,0.24694711
1504558917,34505,0.029534319
1504559038,34572,0.027529432
1504559163,34639,0.022184301
1504559278,34706,0.122629069
1504559397,34773,0.269403189
1504559524,34840,0.155397668
1504559638,34907,0.033103783
1504559751,34974,0.454130471
1504559865,35041,0.137129873
1504559978,35108,0.175415397
1504560091,35175,0.606439829
1504560205,35242,0.068751417
1504560318,35309,0.148950502
1504560432,35376,0.071492374
1504560545,35443,0.048700951
1504560658,35510,0.052010007
1504560772,35577,0.206574574
1504560885,35644,0.108622059
1504560999,35711,0.165489286
1504561112,35778,0.138637751
1504561225,35845,0.142252147
1504561339,35912,0.096752323
1504561452,35979,0.038269468
1504561566,36046,0.515561581
1504561679,36113,0.295805395
1504561792,36180,0.204962894
1504561906,36247,0.085803725
1504562019,36314,0.024847131
1504562133,36381,0.136910468
1504562246,36448,0.144270167
1504562359,36515,0.043889951
1504562473,36582,0.080384292
1504562586,36649,0.029635927
1504562700,36716,0.017780447
1504562813,36783,0.322301269
1504562926,36850,0.408210784
1504563040,36917,0.322710574
1504563153,36984,0.057207707
1504563267,37051,0.044804312
1504563380,37118,0.127264097
1504563493,37185,0.051351517
1504563607,37252,0.151939869
1504563720,37319,0.400884807
1504563834,37386,0.071924657
1504563947,37453,0.048522562
1504564060,37520,0.023363059
1504564174,37587,0.067982554
1504564287,37654,0.030074598
1504564401,37721,0.121453002
1504564514,37788,0.064664155
1504564627,37855,0.277575284
1504564741,37922,0.151003465
1504564854,37989,0.126725987
1504564967,38056,0.055397175
1504565081,38123,0.067580327
1504565194,38190,0.163986713
1504565308,38257,0.029209007
1504565421,38324,0.070011787
1504565534,38391,0.102313161
1504565648,38458,0.164943308
1504565761,38525,0.198970199
1504565875,38592,0.057969291
1504565988,38659,0.353196621
1504566101,38726,0.068776682
1504566215,38793,0.093375161
1504566328,38860,0.081784263
1504566442,38927,0.124439597
1504566555,38994,0.328838885
1504566668,39061,0.095437616
1504566782,39128,0.018185539
1504566895,39195,0.006410727
1504567009,39262,0.203554049
1504567122,39329,0.13165921
1504567235,39396,0.046325237
1504567349,39463,0.026557675
1504567462,39530,0.030541407
1504567576,39597,0.044018116
1504567689,39664,0.105334371
1504567802,39731,0.221209735
1504567916,39798,0.032362904
1504568029,39865,0.058013577
1504568143,39932,0.108571336
1504568256,39999,0.060912602
1504568369,40066,0.041192573
1504568483,40133,0.176042914
1504568596,40200,0.220002413
1504568710,40267,0.042970672
1504568823,40334,0.300079882
1504568936,40401,0.015929604
1504569050,40468,0.203865528
1504569163,40535,0.228781208
1504569277,40602,0.032336771
1504569390,40669,0.046905112
1504569503,40736,0.055813707
1504569617,40803,0.285856277
1504569730,40870,0.186103627
1504569844,40937,0.028800713
1504569957,41004,0.011176846
1504570070,41071,0.013368307
1504570184,41138,0.02234111
1504570297,41205,0.060397547
1504570411,41272,0.085056752
1504570524,41339,0.021401776
1504570637,41406,0.138664261
1504570751,41473,0.09140268
1504570864,41540,0.136528626
1504570978,41607,0.057815555
1504571091,41674,0.041368727
1504571204,41741,0.089393973
1504571318,41808,0.01642124
1504571431,41875,0.106280833
1504571545,41942,0.064729288
1504571658,42009,0.010764245
1504571771,42076,0.004442851
1504571885,42143,0.018316485
1504571998,42210,0.089437895
1504572112,42277,0.039231826
1504572225,42344,0.016977474
1504572338,42411,0.110659122
1504572452,42478,0.013586648
1504572565,42545,0.008553778
1504572678,42612,0.0104618
1504572792,42679,0.275125176
1504572905,42746,0.029457809
1504573019,42813,0.05965342
1504573132,42880,0.181096032
1504573245,42947,0.128828883
1504573359,43014,0.099287294
1504573472,43081,0.028666403
1504573586,43148,0.04843561
1504573699,43215,0.03245794
1504573812,43282,0.040588256
1504573926,43349,0.142675698
1504574039,43416,0.023851518
1504574153,43483,0.019339383
1504574266,43550,0.031789187
1504574379,43617,0.064340465
1504574493,43684,0.00876839
1504574606,43751,0.04877422
1504574720,43818,0.034891304
1504574833,43885,0.102741525
1504574946,43952,0.013653402
1504575060,44019,0.041412748
1504575173,44086,0.158248514
1504575287,44153,0.038115453
1504575400,44220,0.303572923
1504575513,44287,0.069638513
1504575627,44354,0.056197017
1504575740,44421,0.026681129
1504575854,44488,0.025726879
1504575967,44555,0.011565941
1504576080,44622,0.012021231
1504576194,44689,0.054921281
1504576307,44756,0.056480344
1504576421,44823,0.016521649
1504576534,44890,0.134969622
1504576647,44957,0.077972561
1504576761,45024,0.152094901
1504576874,45091,0.121900298
1504576988,45158,0.087802008
1504577101,45225,0.06490016
1504577214,45292,0.005030833
1504577328,45359,0.048561625
1504577441,45426,0.029580271
1504577555,45493,0.086427011
1504577668,45560,0.061888695
1504577781,45627,0.059417613
1504577895,45694,0.027883034
1504578008,45761,0.036549419
1504578122,45828,0.013139931
1504578235,45895,0.057545904
1504578348,45962,0.010985581
1504578462,46029,0.014910098
1504578575,46096,0.004998404
1504578689,46163,0.050563652
1504578802,46230,0.046060689
1504578915,46297,0.070864208
1504579029,46364,0.074824765
1504579142,46431,0.075046711
1504579256,46498,0.178532332
1504579369,46565,0.018788423
1504579482,46632,0.022804368
1504579596,46699,0.118054315
1504579709,46766,0.15977636
1504579823,46833,0.007299641
1504579936,46900,0.015729334
1504580049,46967,0.024053577
1504580163,47034,0.065694906
1504580276,47101,0.033932328
1504580389,47168,0.040248208
1504580503,47235,0.051065657
1504580616,47302,0.023714082
1504580730,47369,0.042047318
1504580843,47436,0.08919128
1504580956,47503,0.049135398
1504581070,47570,0.064033166
1504581183,47637,0.006228014
1504581297,47704,0.002576065
1504581410,47771,0.041255314
1504581523,47838,0.015121331
1504581637,47905,0.022166494
1504581750,47972,0.05611201
1504581864,48039,0.043944985
1504581977,48106,0.121062197
1504582090,48173,0.016039321
1504582204,48240,0.04055899
1504582317,48307,0.010544178
1504582431,48374,0.0737793
1504582544,48441,0.011651554
1504582657,48508,0.018861055
1504582771,48575,0.057607591
1504582884,48642,0.064137384
1504582998,48709,0.012324787
1504583111,48776,0.252855837
1504583224,48843,0.085612349
1504583338,48910,0.039947968
1504583451,48977,0.006617427
1504583565,49044,0.041149039
1504583678,49111,0.101656392
1504583791,49178,0.022802556
1504583905,49245,0.013347136
1504584018,49312,0.01800262
1504584132,49379,0.028711503
1504584245,49446,0.102099933
1504584358,49513,0.018360849
1504584472,49580,0.026974659
1504584585,49647,0.020536326
1504584699,49714,0.023487622
1504584812,49781,0.017658025
1504584925,49848,0.006057137
1504585039,49915,0.037210401
1504585152,49982,0.040447019
1504585266,50049,0.083446935
1504585379,50116,0.045997895
1504585492,50183,0.167037427
1504585606,50250,0.010312754
1504585719,50317,0.006471186
1504585833,50384,0.031884242
1504585946,50451,0.022987649
1504586059,50518,0.028209276
1504586173,50585,0.01459857
1504586286,50652,0.075780645
1504586400,50719,0.123821229
1504586513,50786,0.004779542
1504586626,50853,0.338099629
1504586740,50920,0.056505028
1504586853,50987,0.190895468
1504586967,51054,0.078834519
1504587080,51121,0.0599644
1504587193,51188,0.083218321
1504587307,51255,0.082674608
1504587420,51322,0.008112495
1504587533,51389,0.043371491
1504587647,51456,0.005361895
1504587760,51523,0.016322564
1504587874,51590,0.002557957
1504587987,51657,0.040916909
1504588100,51724,0.020215904
1504588214,51791,0.00644272
1504588327,51858,0.010814548
1504588441,51925,0.015704527
1504588554,51992,0.033135016
1504588667,52059,0.067165196
1504588781,52126,0.002493198
1504588894,52193,0.130339384
1504589008,52260,0.084292501
1504589121,52327,0.133569673
1504589234,52394,0.044165816
1504589348,52461,0.018568438
1504589461,52528,0.020336656
1504589575,52595,0.004168636
1504589688,52662,0.00450632
1504589801,52729,0.049877185
1504589915,52796,0.023479301
1504590028,52863,0.014686628
1504590142,52930,0.116173118
1504590255,52997,0.049949229
1504590368,53064,0.056927588
1504590482,53131,0.010685283
1504590595,53198,0.065447897
1504590709,53265,0.003817061
1504590822,53332,0.025299773
1504590935,53399,0.016579762
1504591049,53466,0.003947787
1504591162,53533,0.011179436
1504591276,53600,0.014424639
1504591389,53667,0.010335887
1504591502,53734,0.015316098
1504591616,53801,0.004837858
1504591729,53868,0.11625158
1504591843,53935,0.052608307
1504591956,54002,0.032775555
1504592069,54069,0.073729604
1504592183,54136,0.061050702
